X,Y,id,left,top,right,bottom,row_index,col_index
29.0,30.875,34938,29,30.875,29.125,31,121,272
29.125,36.375,35022,29.125,36.375,29.25,36.5,77,273
29.125,36.25,35023,29.125,36.25,29.25,36.375,78,273
29.125,36.125,35024,29.125,36.125,29.25,36.25,79,273
29.125,31.0,35065,29.125,31,29.25,31.125,120,273
29.125,30.875,35066,29.125,30.875,29.25,31,121,273
29.25,36.25,35151,29.25,36.25,29.375,36.375,78,274
29.25,36.125,35152,29.25,36.125,29.375,36.25,79,274
29.25,31.125,35192,29.25,31.125,29.375,31.25,119,274
29.25,31.0,35193,29.25,31,29.375,31.125,120,274
29.25,30.875,35194,29.25,30.875,29.375,31,121,274
29.375,36.25,35279,29.375,36.25,29.5,36.375,78,275
29.375,36.125,35280,29.375,36.125,29.5,36.25,79,275
29.375,36.0,35281,29.375,36,29.5,36.125,80,275
29.375,31.125,35320,29.375,31.125,29.5,31.25,119,275
29.375,31.0,35321,29.375,31,29.5,31.125,120,275
29.5,36.125,35408,29.5,36.125,29.625,36.25,79,276
29.5,36.0,35409,29.5,36,29.625,36.125,80,276
29.5,31.125,35448,29.5,31.125,29.625,31.25,119,276
29.5,31.0,35449,29.5,31,29.625,31.125,120,276
29.625,36.125,35536,29.625,36.125,29.75,36.25,79,277
29.625,36.0,35537,29.625,36,29.75,36.125,80,277
29.625,31.125,35576,29.625,31.125,29.75,31.25,119,277
29.75,36.125,35664,29.75,36.125,29.875,36.25,79,278
29.75,36.0,35665,29.75,36,29.875,36.125,80,278
29.75,31.125,35704,29.75,31.125,29.875,31.25,119,278
29.875,36.125,35792,29.875,36.125,30,36.25,79,279
29.875,36.0,35793,29.875,36,30,36.125,80,279
30.0,36.125,35920,30,36.125,30.125,36.25,79,280
30,36,35921,30,36,30.125,36.125,80,280
30.125,36.25,36047,30.125,36.25,30.25,36.375,78,281
30.125,36.125,36048,30.125,36.125,30.25,36.25,79,281
30.25,36.25,36175,30.25,36.25,30.375,36.375,78,282
30.25,36.125,36176,30.25,36.125,30.375,36.25,79,282
30.25,31.625,36212,30.25,31.625,30.375,31.75,115,282
30.375,36.25,36303,30.375,36.25,30.5,36.375,78,283
30.375,36.125,36304,30.375,36.125,30.5,36.25,79,283
30.375,36.0,36305,30.375,36,30.5,36.125,80,283
30.375,31.625,36340,30.375,31.625,30.5,31.75,115,283
30.5,36.375,36430,30.5,36.375,30.625,36.5,77,284
30.5,36.25,36431,30.5,36.25,30.625,36.375,78,284
30.5,36.125,36432,30.5,36.125,30.625,36.25,79,284
30.5,36.0,36433,30.5,36,30.625,36.125,80,284
30.5,31.625,36468,30.5,31.625,30.625,31.75,115,284
30.625,36.75,36555,30.625,36.75,30.75,36.875,74,285
30.625,36.625,36556,30.625,36.625,30.75,36.75,75,285
30.625,36.5,36557,30.625,36.5,30.75,36.625,76,285
30.625,36.375,36558,30.625,36.375,30.75,36.5,77,285
30.625,36.25,36559,30.625,36.25,30.75,36.375,78,285
30.625,36.125,36560,30.625,36.125,30.75,36.25,79,285
30.625,31.625,36596,30.625,31.625,30.75,31.75,115,285
30.75,36.75,36683,30.75,36.75,30.875,36.875,74,286
30.75,36.625,36684,30.75,36.625,30.875,36.75,75,286
30.75,36.5,36685,30.75,36.5,30.875,36.625,76,286
30.75,36.375,36686,30.75,36.375,30.875,36.5,77,286
30.75,36.25,36687,30.75,36.25,30.875,36.375,78,286
30.75,31.625,36724,30.75,31.625,30.875,31.75,115,286
30.875,36.75,36811,30.875,36.75,31,36.875,74,287
30.875,31.75,36851,30.875,31.75,31,31.875,114,287
30.875,31.625,36852,30.875,31.625,31,31.75,115,287
31.0,36.75,36939,31,36.75,31.125,36.875,74,288
31.0,31.75,36979,31,31.75,31.125,31.875,114,288
31.0,31.625,36980,31,31.625,31.125,31.75,115,288
31.125,36.75,37067,31.125,36.75,31.25,36.875,74,289
31.125,31.75,37107,31.125,31.75,31.25,31.875,114,289
31.125,31.625,37108,31.125,31.625,31.25,31.75,115,289
31.25,36.75,37195,31.25,36.75,31.375,36.875,74,290
31.25,36.625,37196,31.25,36.625,31.375,36.75,75,290
31.25,31.75,37235,31.25,31.75,31.375,31.875,114,290
31.25,31.625,37236,31.25,31.625,31.375,31.75,115,290
31.375,36.75,37323,31.375,36.75,31.5,36.875,74,291
31.375,36.625,37324,31.375,36.625,31.5,36.75,75,291
31.375,31.625,37364,31.375,31.625,31.5,31.75,115,291
31.5,36.625,37452,31.5,36.625,31.625,36.75,75,292
31.5,36.5,37453,31.5,36.5,31.625,36.625,76,292
31.5,31.625,37492,31.5,31.625,31.625,31.75,115,292
31.5,31.5,37493,31.5,31.5,31.625,31.625,116,292
31.625,36.625,37580,31.625,36.625,31.75,36.75,75,293
31.625,36.5,37581,31.625,36.5,31.75,36.625,76,293
31.625,31.625,37620,31.625,31.625,31.75,31.75,115,293
31.625,31.5,37621,31.625,31.5,31.75,31.625,116,293
31.75,36.625,37708,31.75,36.625,31.875,36.75,75,294
31.75,36.5,37709,31.75,36.5,31.875,36.625,76,294
31.75,31.625,37748,31.75,31.625,31.875,31.75,115,294
31.75,31.5,37749,31.75,31.5,31.875,31.625,116,294
31.875,36.5,37837,31.875,36.5,32,36.625,76,295
31.875,36.375,37838,31.875,36.375,32,36.5,77,295
31.875,31.625,37876,31.875,31.625,32,31.75,115,295
32.0,36.5,37965,32,36.5,32.125,36.625,76,296
32.0,36.375,37966,32,36.375,32.125,36.5,77,296
32.0,36.25,37967,32,36.25,32.125,36.375,78,296
32.0,31.625,38004,32,31.625,32.125,31.75,115,296
32.0,31.5,38005,32,31.5,32.125,31.625,116,296
32.125,36.375,38094,32.125,36.375,32.25,36.5,77,297
32.125,36.25,38095,32.125,36.25,32.25,36.375,78,297
32.125,36.125,38096,32.125,36.125,32.25,36.25,79,297
32.125,35.25,38103,32.125,35.25,32.25,35.375,86,297
32.125,35.125,38104,32.125,35.125,32.25,35.25,87,297
32.125,35.0,38105,32.125,35,32.25,35.125,88,297
32.125,34.875,38106,32.125,34.875,32.25,35,89,297
32.125,31.625,38132,32.125,31.625,32.25,31.75,115,297
32.125,31.5,38133,32.125,31.5,32.25,31.625,116,297
32.125,31.375,38134,32.125,31.375,32.25,31.5,117,297
32.25,36.25,38223,32.25,36.25,32.375,36.375,78,298
32.25,36.125,38224,32.25,36.125,32.375,36.25,79,298
32.25,36.0,38225,32.25,36,32.375,36.125,80,298
32.25,35.25,38231,32.25,35.25,32.375,35.375,86,298
32.25,35.125,38232,32.25,35.125,32.375,35.25,87,298
32.25,35.0,38233,32.25,35,32.375,35.125,88,298
32.25,34.875,38234,32.25,34.875,32.375,35,89,298
32.25,34.75,38235,32.25,34.75,32.375,34.875,90,298
32.25,34.625,38236,32.25,34.625,32.375,34.75,91,298
32.25,31.5,38261,32.25,31.5,32.375,31.625,116,298
32.25,31.375,38262,32.25,31.375,32.375,31.5,117,298
32.375,36.125,38352,32.375,36.125,32.5,36.25,79,299
32.375,36.0,38353,32.375,36,32.5,36.125,80,299
32.375,34.625,38364,32.375,34.625,32.5,34.75,91,299
32.375,31.5,38389,32.375,31.5,32.5,31.625,116,299
32.375,31.375,38390,32.375,31.375,32.5,31.5,117,299
32.375,31.25,38391,32.375,31.25,32.5,31.375,118,299
32.375,30.375,38398,32.375,30.375,32.5,30.5,125,299
32.5,36.0,38481,32.5,36,32.625,36.125,80,300
32.5,34.625,38492,32.5,34.625,32.625,34.75,91,300
32.5,34.5,38493,32.5,34.5,32.625,34.625,92,300
32.5,31.375,38518,32.5,31.375,32.625,31.5,117,300
32.5,31.25,38519,32.5,31.25,32.625,31.375,118,300
32.625,36.0,38609,32.625,36,32.75,36.125,80,301
32.625,35.875,38610,32.625,35.875,32.75,36,81,301
32.625,34.625,38620,32.625,34.625,32.75,34.75,91,301
32.625,34.5,38621,32.625,34.5,32.75,34.625,92,301
32.625,31.25,38647,32.625,31.25,32.75,31.375,118,301
32.625,31.125,38648,32.625,31.125,32.75,31.25,119,301
32.75,36.0,38737,32.75,36,32.875,36.125,80,302
32.75,35.875,38738,32.75,35.875,32.875,36,81,302
32.75,34.625,38748,32.75,34.625,32.875,34.75,91,302
32.75,34.5,38749,32.75,34.5,32.875,34.625,92,302
32.75,31.25,38775,32.75,31.25,32.875,31.375,118,302
32.75,31.125,38776,32.75,31.125,32.875,31.25,119,302
32.875,36.0,38865,32.875,36,33,36.125,80,303
32.875,35.875,38866,32.875,35.875,33,36,81,303
32.875,34.625,38876,32.875,34.625,33,34.75,91,303
32.875,34.5,38877,32.875,34.5,33,34.625,92,303
32.875,34.375,38878,32.875,34.375,33,34.5,93,303
32.875,31.25,38903,32.875,31.25,33,31.375,118,303
32.875,31.125,38904,32.875,31.125,33,31.25,119,303
33,36,38993,33,36,33.125,36.125,80,304
33.0,34.5,39005,33,34.5,33.125,34.625,92,304
33.0,34.375,39006,33,34.375,33.125,34.5,93,304
33.0,31.375,39030,33,31.375,33.125,31.5,117,304
33.0,31.25,39031,33,31.25,33.125,31.375,118,304
33.0,31.125,39032,33,31.125,33.125,31.25,119,304
33.125,36.125,39120,33.125,36.125,33.25,36.25,79,305
33.125,36.0,39121,33.125,36,33.25,36.125,80,305
33.125,35.875,39122,33.125,35.875,33.25,36,81,305
33.125,34.625,39132,33.125,34.625,33.25,34.75,91,305
33.125,34.5,39133,33.125,34.5,33.25,34.625,92,305
33.125,31.375,39158,33.125,31.375,33.25,31.5,117,305
33.125,31.25,39159,33.125,31.25,33.25,31.375,118,305
33.125,31.125,39160,33.125,31.125,33.25,31.25,119,305
33.25,36.125,39248,33.25,36.125,33.375,36.25,79,306
33.25,36.0,39249,33.25,36,33.375,36.125,80,306
33.25,34.625,39260,33.25,34.625,33.375,34.75,91,306
33.25,34.5,39261,33.25,34.5,33.375,34.625,92,306
33.25,31.375,39286,33.25,31.375,33.375,31.5,117,306
33.25,31.25,39287,33.25,31.25,33.375,31.375,118,306
33.25,31.125,39288,33.25,31.125,33.375,31.25,119,306
33.375,36.125,39376,33.375,36.125,33.5,36.25,79,307
33.375,36.0,39377,33.375,36,33.5,36.125,80,307
33.375,34.625,39388,33.375,34.625,33.5,34.75,91,307
33.375,31.375,39414,33.375,31.375,33.5,31.5,117,307
33.375,31.25,39415,33.375,31.25,33.5,31.375,118,307
33.5,36.125,39504,33.5,36.125,33.625,36.25,79,308
33.5,36.0,39505,33.5,36,33.625,36.125,80,308
33.5,34.625,39516,33.5,34.625,33.625,34.75,91,308
33.5,31.25,39543,33.5,31.25,33.625,31.375,118,308
33.5,31.125,39544,33.5,31.125,33.625,31.25,119,308
33.625,36.125,39632,33.625,36.125,33.75,36.25,79,309
33.625,36.0,39633,33.625,36,33.75,36.125,80,309
33.625,34.625,39644,33.625,34.625,33.75,34.75,91,309
33.625,31.25,39671,33.625,31.25,33.75,31.375,118,309
33.625,31.125,39672,33.625,31.125,33.75,31.25,119,309
33.75,36.125,39760,33.75,36.125,33.875,36.25,79,310
33.75,36.0,39761,33.75,36,33.875,36.125,80,310
33.75,31.25,39799,33.75,31.25,33.875,31.375,118,310
33.875,36.25,39887,33.875,36.25,34,36.375,78,311
33.875,36.125,39888,33.875,36.125,34,36.25,79,311
33.875,36.0,39889,33.875,36,34,36.125,80,311
33.875,31.375,39926,33.875,31.375,34,31.5,117,311
33.875,31.25,39927,33.875,31.25,34,31.375,118,311
34.0,36.25,40015,34,36.25,34.125,36.375,78,312
34.0,36.125,40016,34,36.125,34.125,36.25,79,312
34.0,31.375,40054,34,31.375,34.125,31.5,117,312
34.0,31.25,40055,34,31.25,34.125,31.375,118,312
34.125,36.375,40142,34.125,36.375,34.25,36.5,77,313
34.125,36.25,40143,34.125,36.25,34.25,36.375,78,313
34.125,36.125,40144,34.125,36.125,34.25,36.25,79,313
34.125,35.75,40147,34.125,35.75,34.25,35.875,82,313
34.125,31.5,40181,34.125,31.5,34.25,31.625,116,313
34.125,31.375,40182,34.125,31.375,34.25,31.5,117,313
34.25,36.5,40269,34.25,36.5,34.375,36.625,76,314
34.25,36.375,40270,34.25,36.375,34.375,36.5,77,314
34.25,36.25,40271,34.25,36.25,34.375,36.375,78,314
34.25,35.75,40275,34.25,35.75,34.375,35.875,82,314
34.25,31.625,40308,34.25,31.625,34.375,31.75,115,314
34.25,31.5,40309,34.25,31.5,34.375,31.625,116,314
34.25,31.375,40310,34.25,31.375,34.375,31.5,117,314
34.375,36.625,40396,34.375,36.625,34.5,36.75,75,315
34.375,36.5,40397,34.375,36.5,34.5,36.625,76,315
34.375,36.375,40398,34.375,36.375,34.5,36.5,77,315
34.375,35.75,40403,34.375,35.75,34.5,35.875,82,315
34.375,31.75,40435,34.375,31.75,34.5,31.875,114,315
34.375,31.625,40436,34.375,31.625,34.5,31.75,115,315
34.375,31.5,40437,34.375,31.5,34.5,31.625,116,315
34.5,36.625,40524,34.5,36.625,34.625,36.75,75,316
34.5,36.5,40525,34.5,36.5,34.625,36.625,76,316
34.5,35.875,40530,34.5,35.875,34.625,36,81,316
34.5,35.75,40531,34.5,35.75,34.625,35.875,82,316
34.5,32.0,40561,34.5,32,34.625,32.125,112,316
34.5,31.875,40562,34.5,31.875,34.625,32,113,316
34.5,31.75,40563,34.5,31.75,34.625,31.875,114,316
34.5,31.625,40564,34.5,31.625,34.625,31.75,115,316
34.625,36.75,40651,34.625,36.75,34.75,36.875,74,317
34.625,36.625,40652,34.625,36.625,34.75,36.75,75,317
34.625,35.875,40658,34.625,35.875,34.75,36,81,317
34.625,35.75,40659,34.625,35.75,34.75,35.875,82,317
34.625,35.625,40660,34.625,35.625,34.75,35.75,83,317
34.625,35.5,40661,34.625,35.5,34.75,35.625,84,317
34.625,32.375,40686,34.625,32.375,34.75,32.5,109,317
34.625,32.25,40687,34.625,32.25,34.75,32.375,110,317
34.625,32.125,40688,34.625,32.125,34.75,32.25,111,317
34.625,32.0,40689,34.625,32,34.75,32.125,112,317
34.625,31.875,40690,34.625,31.875,34.75,32,113,317
34.75,36.75,40779,34.75,36.75,34.875,36.875,74,318
34.75,36.625,40780,34.75,36.625,34.875,36.75,75,318
34.75,35.875,40786,34.75,35.875,34.875,36,81,318
34.75,35.75,40787,34.75,35.75,34.875,35.875,82,318
34.75,35.625,40788,34.75,35.625,34.875,35.75,83,318
34.75,32.875,40810,34.75,32.875,34.875,33,105,318
34.75,32.75,40811,34.75,32.75,34.875,32.875,106,318
34.75,32.625,40812,34.75,32.625,34.875,32.75,107,318
34.75,32.5,40813,34.75,32.5,34.875,32.625,108,318
34.75,32.375,40814,34.75,32.375,34.875,32.5,109,318
34.75,32.25,40815,34.75,32.25,34.875,32.375,110,318
34.75,32.125,40816,34.75,32.125,34.875,32.25,111,318
34.875,36.75,40907,34.875,36.75,35,36.875,74,319
34.875,36.625,40908,34.875,36.625,35,36.75,75,319
34.875,33.125,40936,34.875,33.125,35,33.25,103,319
34.875,33.0,40937,34.875,33,35,33.125,104,319
34.875,32.875,40938,34.875,32.875,35,33,105,319
34.875,32.75,40939,34.875,32.75,35,32.875,106,319
34.875,32.625,40940,34.875,32.625,35,32.75,107,319
34.875,32.5,40941,34.875,32.5,35,32.625,108,319
35.0,36.625,41036,35,36.625,35.125,36.75,75,320
35.0,36.5,41037,35,36.5,35.125,36.625,76,320
35.0,33.375,41062,35,33.375,35.125,33.5,101,320
35.0,33.25,41063,35,33.25,35.125,33.375,102,320
35.0,33.125,41064,35,33.125,35.125,33.25,103,320
35,33,41065,35,33,35.125,33.125,104,320
35.0,32.875,41066,35,32.875,35.125,33,105,320
35.125,36.625,41164,35.125,36.625,35.25,36.75,75,321
35.125,36.5,41165,35.125,36.5,35.25,36.625,76,321
35.25,36.625,41292,35.25,36.625,35.375,36.75,75,322
35.25,36.5,41293,35.25,36.5,35.375,36.625,76,322
35.25,36.375,41294,35.25,36.375,35.375,36.5,77,322
35.375,36.5,41421,35.375,36.5,35.5,36.625,76,323
35.375,36.375,41422,35.375,36.375,35.5,36.5,77,323
35.5,36.5,41549,35.5,36.5,35.625,36.625,76,324
35.5,36.375,41550,35.5,36.375,35.625,36.5,77,324
35.5,35.625,41556,35.5,35.625,35.625,35.75,83,324
35.5,35.5,41557,35.5,35.5,35.625,35.625,84,324
35.625,36.5,41677,35.625,36.5,35.75,36.625,76,325
35.625,36.375,41678,35.625,36.375,35.75,36.5,77,325
35.625,36.25,41679,35.625,36.25,35.75,36.375,78,325
35.625,35.875,41682,35.625,35.875,35.75,36,81,325
35.625,35.75,41683,35.625,35.75,35.75,35.875,82,325
35.625,35.625,41684,35.625,35.625,35.75,35.75,83,325
35.625,35.5,41685,35.625,35.5,35.75,35.625,84,325
35.625,35.375,41686,35.625,35.375,35.75,35.5,85,325
35.625,34.875,41690,35.625,34.875,35.75,35,89,325
35.75,36.75,41803,35.75,36.75,35.875,36.875,74,326
35.75,36.625,41804,35.75,36.625,35.875,36.75,75,326
35.75,36.5,41805,35.75,36.5,35.875,36.625,76,326
35.75,36.375,41806,35.75,36.375,35.875,36.5,77,326
35.75,36.25,41807,35.75,36.25,35.875,36.375,78,326
35.75,36.125,41808,35.75,36.125,35.875,36.25,79,326
35.75,36.0,41809,35.75,36,35.875,36.125,80,326
35.75,35.875,41810,35.75,35.875,35.875,36,81,326
35.75,35.75,41811,35.75,35.75,35.875,35.875,82,326
35.75,35.625,41812,35.75,35.625,35.875,35.75,83,326
35.75,35.5,41813,35.75,35.5,35.875,35.625,84,326
35.75,35.375,41814,35.75,35.375,35.875,35.5,85,326
35.75,35.25,41815,35.75,35.25,35.875,35.375,86,326
35.75,35.125,41816,35.75,35.125,35.875,35.25,87,326
35.75,35.0,41817,35.75,35,35.875,35.125,88,326
35.75,34.875,41818,35.75,34.875,35.875,35,89,326
35.75,34.75,41819,35.75,34.75,35.875,34.875,90,326
35.875,36.75,41931,35.875,36.75,36,36.875,74,327
35.875,36.625,41932,35.875,36.625,36,36.75,75,327
35.875,36.5,41933,35.875,36.5,36,36.625,76,327
35.875,36.125,41936,35.875,36.125,36,36.25,79,327
35.875,36.0,41937,35.875,36,36,36.125,80,327
35.875,35.875,41938,35.875,35.875,36,36,81,327
35.875,35.375,41942,35.875,35.375,36,35.5,85,327
35.875,35.25,41943,35.875,35.25,36,35.375,86,327
35.875,35.125,41944,35.875,35.125,36,35.25,87,327
35.875,35.0,41945,35.875,35,36,35.125,88,327
35.875,34.875,41946,35.875,34.875,36,35,89,327
35.875,34.75,41947,35.875,34.75,36,34.875,90,327
-1.125,35.875,4050,-1.125,35.875,-1,36,81,31
-1.125,35.75,4051,-1.125,35.75,-1,35.875,82,31
-1.125,35.625,4052,-1.125,35.625,-1,35.75,83,31
-1,35.875,4178,-1,35.875,-0.875,36,81,32
-0.875,35.875,4306,-0.875,35.875,-0.75,36,81,33
-0.75,35.875,4434,-0.75,35.875,-0.625,36,81,34
-0.75,35.75,4435,-0.75,35.75,-0.625,35.875,82,34
-0.625,36.0,4561,-0.625,36,-0.5,36.125,80,35
-0.625,35.875,4562,-0.625,35.875,-0.5,36,81,35
-0.625,35.75,4563,-0.625,35.75,-0.5,35.875,82,35
-0.5,36.0,4689,-0.5,36,-0.375,36.125,80,36
-0.5,35.875,4690,-0.5,35.875,-0.375,36,81,36
-0.375,36.0,4817,-0.375,36,-0.25,36.125,80,37
-0.25,36.125,4944,-0.25,36.125,-0.125,36.25,79,38
-0.25,36.0,4945,-0.25,36,-0.125,36.125,80,38
-0.25,35.875,4946,-0.25,35.875,-0.125,36,81,38
-0.125,36.125,5072,-0.125,36.125,0,36.25,79,39
-0.125,36.0,5073,-0.125,36,0,36.125,80,39
-0.125,35.875,5074,-0.125,35.875,0,36,81,39
0.0,36.125,5200,0,36.125,0.125,36.25,79,40
0,36,5201,0,36,0.125,36.125,80,40
0.0,35.875,5202,0,35.875,0.125,36,81,40
0.125,36.25,5327,0.125,36.25,0.25,36.375,78,41
0.125,36.125,5328,0.125,36.125,0.25,36.25,79,41
0.25,36.375,5454,0.25,36.375,0.375,36.5,77,42
0.25,36.25,5455,0.25,36.25,0.375,36.375,78,42
0.25,36.125,5456,0.25,36.125,0.375,36.25,79,42
0.375,36.375,5582,0.375,36.375,0.5,36.5,77,43
0.375,36.25,5583,0.375,36.25,0.5,36.375,78,43
0.5,36.375,5710,0.5,36.375,0.625,36.5,77,44
0.5,36.25,5711,0.5,36.25,0.625,36.375,78,44
0.625,36.5,5837,0.625,36.5,0.75,36.625,76,45
0.625,36.375,5838,0.625,36.375,0.75,36.5,77,45
0.75,36.5,5965,0.75,36.5,0.875,36.625,76,46
0.75,36.375,5966,0.75,36.375,0.875,36.5,77,46
0.875,36.625,6092,0.875,36.625,1,36.75,75,47
0.875,36.5,6093,0.875,36.5,1,36.625,76,47
1.0,36.625,6220,1,36.625,1.125,36.75,75,48
1.0,36.5,6221,1,36.5,1.125,36.625,76,48
1.125,36.625,6348,1.125,36.625,1.25,36.75,75,49
1.125,36.5,6349,1.125,36.5,1.25,36.625,76,49
1.25,36.625,6476,1.25,36.625,1.375,36.75,75,50
1.375,36.625,6604,1.375,36.625,1.5,36.75,75,51
1.5,36.625,6732,1.5,36.625,1.625,36.75,75,52
1.625,36.625,6860,1.625,36.625,1.75,36.75,75,53
1.75,36.625,6988,1.75,36.625,1.875,36.75,75,54
1.875,36.625,7116,1.875,36.625,2,36.75,75,55
2.0,36.625,7244,2,36.625,2.125,36.75,75,56
2.125,36.625,7372,2.125,36.625,2.25,36.75,75,57
2.25,36.625,7500,2.25,36.625,2.375,36.75,75,58
2.5,36.625,7756,2.5,36.625,2.625,36.75,75,60
2.625,36.625,7884,2.625,36.625,2.75,36.75,75,61
3.125,43.0,8345,3.125,43,3.25,43.125,24,65
3.125,42.875,8346,3.125,42.875,3.25,43,25,65
3.125,42.75,8347,3.125,42.75,3.25,42.875,26,65
3.125,42.625,8348,3.125,42.625,3.25,42.75,27,65
3.25,43.125,8472,3.25,43.125,3.375,43.25,23,66
3.25,43.0,8473,3.25,43,3.375,43.125,24,66
3.25,42.875,8474,3.25,42.875,3.375,43,25,66
3.25,42.75,8475,3.25,42.75,3.375,42.875,26,66
3.25,42.625,8476,3.25,42.625,3.375,42.75,27,66
3.25,42.5,8477,3.25,42.5,3.375,42.625,28,66
3.25,42.375,8478,3.25,42.375,3.375,42.5,29,66
3.375,43.25,8599,3.375,43.25,3.5,43.375,22,67
3.375,43.125,8600,3.375,43.125,3.5,43.25,23,67
3.375,42.5,8605,3.375,42.5,3.5,42.625,28,67
3.375,42.375,8606,3.375,42.375,3.5,42.5,29,67
3.5,43.25,8727,3.5,43.25,3.625,43.375,22,68
3.5,43.125,8728,3.5,43.125,3.625,43.25,23,68
3.5,42.375,8734,3.5,42.375,3.625,42.5,29,68
3.625,43.25,8855,3.625,43.25,3.75,43.375,22,69
3.625,43.125,8856,3.625,43.125,3.75,43.25,23,69
3.75,43.375,8982,3.75,43.375,3.875,43.5,21,70
3.75,43.25,8983,3.75,43.25,3.875,43.375,22,70
3.875,43.5,9109,3.875,43.5,4,43.625,20,71
3.875,43.375,9110,3.875,43.375,4,43.5,21,71
3.875,43.25,9111,3.875,43.25,4,43.375,22,71
4.0,43.5,9237,4,43.5,4.125,43.625,20,72
4.0,43.375,9238,4,43.375,4.125,43.5,21,72
4.125,43.375,9366,4.125,43.375,4.25,43.5,21,73
4.25,43.375,9494,4.25,43.375,4.375,43.5,21,74
4.375,43.375,9622,4.375,43.375,4.5,43.5,21,75
4.375,43.25,9623,4.375,43.25,4.5,43.375,22,75
4.375,40.125,9648,4.375,40.125,4.5,40.25,47,75
4.375,40.0,9649,4.375,40,4.5,40.125,48,75
4.375,39.875,9650,4.375,39.875,4.5,40,49,75
4.375,39.75,9651,4.375,39.75,4.5,39.875,50,75
4.375,39.625,9652,4.375,39.625,4.5,39.75,51,75
4.375,37.0,9673,4.375,37,4.5,37.125,72,75
4.5,43.375,9750,4.5,43.375,4.625,43.5,21,76
4.5,43.25,9751,4.5,43.25,4.625,43.375,22,76
4.5,40.0,9777,4.5,40,4.625,40.125,48,76
4.5,39.875,9778,4.5,39.875,4.625,40,49,76
4.5,39.75,9779,4.5,39.75,4.625,39.875,50,76
4.5,37.0,9801,4.5,37,4.625,37.125,72,76
4.625,43.75,9875,4.625,43.75,4.75,43.875,18,77
4.625,43.25,9879,4.625,43.25,4.75,43.375,22,77
4.625,37.0,9929,4.625,37,4.75,37.125,72,77
4.75,43.25,10007,4.75,43.25,4.875,43.375,22,78
4.75,37.0,10057,4.75,37,4.875,37.125,72,78
4.875,43.375,10134,4.875,43.375,5,43.5,21,79
4.875,43.25,10135,4.875,43.25,5,43.375,22,79
4.875,37.0,10185,4.875,37,5,37.125,72,79
4.875,36.875,10186,4.875,36.875,5,37,73,79
5.0,43.5,10261,5,43.5,5.125,43.625,20,80
5.0,43.375,10262,5,43.375,5.125,43.5,21,80
5.0,43.25,10263,5,43.25,5.125,43.375,22,80
5.0,43.125,10264,5,43.125,5.125,43.25,23,80
5,37,10313,5,37,5.125,37.125,72,80
5.0,36.875,10314,5,36.875,5.125,37,73,80
5.125,43.25,10391,5.125,43.25,5.25,43.375,22,81
5.125,43.125,10392,5.125,43.125,5.25,43.25,23,81
5.125,37.0,10441,5.125,37,5.25,37.125,72,81
5.125,36.875,10442,5.125,36.875,5.25,37,73,81
5.125,36.75,10443,5.125,36.75,5.25,36.875,74,81
5.25,43.25,10519,5.25,43.25,5.375,43.375,22,82
5.25,43.125,10520,5.25,43.125,5.375,43.25,23,82
5.25,43.0,10521,5.25,43,5.375,43.125,24,82
5.25,36.875,10570,5.25,36.875,5.375,37,73,82
5.25,36.75,10571,5.25,36.75,5.375,36.875,74,82
5.375,43.125,10648,5.375,43.125,5.5,43.25,23,83
5.375,43.0,10649,5.375,43,5.5,43.125,24,83
5.375,36.875,10698,5.375,36.875,5.5,37,73,83
5.375,36.75,10699,5.375,36.75,5.5,36.875,74,83
5.5,43.125,10776,5.5,43.125,5.625,43.25,23,84
5.5,43.0,10777,5.5,43,5.625,43.125,24,84
5.5,36.875,10826,5.5,36.875,5.625,37,73,84
5.5,36.75,10827,5.5,36.75,5.625,36.875,74,84
5.625,43.125,10904,5.625,43.125,5.75,43.25,23,85
5.625,43.0,10905,5.625,43,5.75,43.125,24,85
5.625,37.0,10953,5.625,37,5.75,37.125,72,85
5.625,36.875,10954,5.625,36.875,5.75,37,73,85
5.75,43.125,11032,5.75,43.125,5.875,43.25,23,86
5.75,43.0,11033,5.75,43,5.875,43.125,24,86
5.75,42.875,11034,5.75,42.875,5.875,43,25,86
5.75,37.0,11081,5.75,37,5.875,37.125,72,86
5.75,36.875,11082,5.75,36.875,5.875,37,73,86
5.875,43.0,11161,5.875,43,6,43.125,24,87
5.875,42.875,11162,5.875,42.875,6,43,25,87
5.875,37.0,11209,5.875,37,6,37.125,72,87
5.875,36.875,11210,5.875,36.875,6,37,73,87
6,43,11289,6,43,6.125,43.125,24,88
6.0,42.875,11290,6,42.875,6.125,43,25,88
6,37,11337,6,37,6.125,37.125,72,88
6.0,36.875,11338,6,36.875,6.125,37,73,88
6.125,43.0,11417,6.125,43,6.25,43.125,24,89
6.125,42.875,11418,6.125,42.875,6.25,43,25,89
6.125,37.125,11464,6.125,37.125,6.25,37.25,71,89
6.125,37.0,11465,6.125,37,6.25,37.125,72,89
6.25,42.875,11546,6.25,42.875,6.375,43,25,90
6.25,37.25,11591,6.25,37.25,6.375,37.375,70,90
6.25,37.125,11592,6.25,37.125,6.375,37.25,71,90
6.25,37.0,11593,6.25,37,6.375,37.125,72,90
6.375,43.125,11672,6.375,43.125,6.5,43.25,23,91
6.375,42.875,11674,6.375,42.875,6.5,43,25,91
6.375,37.25,11719,6.375,37.25,6.5,37.375,70,91
